edited,tweets_created_at,id,author_id,text,retweet_count,reply_count,tweet_like_count,quote_count,bookmark_count,impression_count,referenced_tweet_types,happiness,VoteWho
0,2024/11/6 17:54,1.8542208071461967e+18,1.835394635276923e+18,Congratulations Sir Trump 👏 namaste 🙏 HNEMOT_LAUGHL_narendramodi HNEMOT_LAUGHL_PMOIndia HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump  HNEMOT_LAUGHL_POTUS45 HASH_Indian HASH_USElection2024 HASH_Trump HASH_Trump2024 HASH_India HASH_USA URL,0,0,0,0,0,16,0,7,1
0,2024/11/6 17:09,1.854209388547888e+18,1482838658.0,If someone doesn’t respect you how will they help you PUNC_EXCL  It’s that simple and somehow even that concept flew over the heads of these Americans that voted for him PUNC_EXCL  HASH_Election2024,0,0,0,0,0,28,0,4,3
0,2024/11/6 17:57,1.8542215686934607e+18,199252851.0,HASH_BREAKING -- EMOT_LAUGHonald Trump has won Michigan PUNC_EXCL  The Associated Press calls the race at 12:55 PM Eastern Standard Time PUNC_EXCL  HASH_Election2024 URL,0,0,0,0,0,80,0,5,3
0,2024/11/6 17:13,1.8542106164975168e+18,1.702163533822378e+18,Everyone stating that the country has pivoted hard right fail to understand these two images are showing the exact same thing HASH_Election2024 URL,0,0,0,0,0,32,0,4,3
0,2024/11/6 17:14,1.85421066615804e+18,7.263789138411846e+17,The unfollowing spree begins HASH_USElection2024 URL,0,0,2,0,0,78,0,3,3
0,2024/11/6 17:54,1.854220704931025e+18,1.4166485976517222e+18,Now let’s find these 20 milli votes PUNC_EXCL  HASH_ElectionEMOT_LAUGHay HASH_Election2024 URL,0,0,0,0,0,24,2,5,3
0,2024/11/6 17:31,1.8542149341268623e+18,2396300869.0,"The greatest political comeback in history PUNC_EXCL  
HASH_WeThePeople have spoken with our HASH_vote 🇺🇸
HASH_Election2024 
HASH_USA 🇺🇸
HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump HNEMOT_LAUGHL_JEMOT_LAUGHVance URL",0,0,0,0,0,31,0,7,1
0,2024/11/6 17:36,1.8542161942842737e+18,1.6851738970527212e+18,"Election night vibes PUNC_ELLP 

Signed,

Childless Cat Lady 😉 PUNC_EXCL  HASH_childlesscatlady HASH_americanpolitics HASH_election2024 HASH_america HASH_kamalaharris URL",0,0,0,0,0,72,0,4,3
0,2024/11/6 18:14,1.8542259343811297e+18,1.24505608418594e+18,"Khwaja Asif , whole PMLN and PM of Pakistan  today be like : 
😂😂
HASH_USElection2024 URL",0,0,0,0,0,19,0,6,3
0,2024/11/6 17:19,1.8542119185145933e+18,49982599.0,"I really think Kamala, like Hillary before her, truly believed she had this election in the bag PUNC_EXCL 

Oops PUNC_EXCL  
HASH_Election2024",0,0,3,0,0,69,0,4,2
0,2024/11/6 17:40,1.8542172902894267e+18,1.8326470747662907e+18,"The American media was constantly trying to belittle EMOT_LAUGHonald Trump PUNC_EXCL  But EMOT_LAUGHonald Trump had Elon Musk and Elon Musk had X PUNC_EXCL 

Today, with the support of Elon Musk, EMOT_LAUGHonald Trump has become the President of America PUNC_EXCL 

Many Congratulations HASH_EMOT_LAUGHonaldTrump 💐 

HASH_USElection2024
HASH_EMOT_LAUGHonaldTrump2024 URL",0,0,2,0,0,16,0,6,1
0,2024/11/6 18:15,1.8542259892762176e+18,1.220852803876409e+18,"HASH_BREAKING NOW:  Americas New First Lady PUNC_EXCL  HASH_MelaniaTrump Returns To White House PUNC_EXCL  RAW CLIP

HASH_trump HASH_Election2024 HASH_harris HASH_kamala HASH_maga HASH_democrat HASH_republican HASH_breakingnews HASH_TrendingNow HASH_meltdown HASH_Trending URL",0,0,0,0,0,83,0,5,3
0,2024/11/6 17:32,1.8542154121975603e+18,5839082.0,"Americans are idiots for electing that man PUNC_EXCL  He is no prophet, no God, no EMOT_LAUGHeity PUNC_EXCL  Those that worship him need to have their heads examined HASH_Election2024",0,0,0,0,0,23,0,1,2
0,2024/11/6 18:16,1.8542264780423327e+18,1.851131715315532e+18,"God Bless Trump and Vance
HASH_ElectionEMOT_LAUGHay HASH_electionday2024 HASH_Election2024 HASH_election HASH_Trump HASH_Trump2024 HASH_Trump2024Vance URL",0,0,0,0,0,3,0,6,1
0,2024/11/6 17:41,1.8542174686144965e+18,2196894240.0,"HNEMOT_LAUGHL_RealAlexJones 🇺🇸📈🦅Trump won by a landslide PUNC_EXCL  Very good PUNC_EXCL 

HASH_Election2024 HASH_Trump HASH_Kamala HASH_FightForAmerica HASH_EleicoesEUA HASH_ElectionEUA HASH_MAGA HASH_FinanceEMOT_LAUGHaily",0,0,0,0,0,94,1,7,1
0,2024/11/6 17:21,1.8542125484483628e+18,1.8431243573226447e+18,"When Robert EMOT_LAUGHe Niro found out HASH_trump is elected president again PUNC_EXCL  

HASH_Election2024 HASH_ElonMusk HASH_POTUS 
URL",0,0,0,0,0,148,0,5,3
0,2024/11/6 17:16,1.8542111607755569e+18,8.326356469256151e+17,"HNEMOT_LAUGHL_JewishWarrior13 🚨BREAKING: Benjamin Netanyahu and EMOT_LAUGHonald Trump just had a 20-minute phone call PUNC_EXCL  

HASH_Trump2024 HASH_Trump2024Vance HASH_EMOT_LAUGHonaldTrump 
HASH_EMOT_LAUGHonaldTrump2024 HASH_EMOT_LAUGHonaldTrump 
HASH_USAElection2024 HASH_USElection2024",1,0,1,0,0,65,1,5,1
0,2024/11/6 17:30,1.854214825108276e+18,1.54944732103279e+18,"Priority for Trump should be to make sure what happened in 2020 to install the Walking Cadaver NEVER happens again PUNC_EXCL  Covid was used to rig that election and EVERYONE knows it PUNC_EXCL 
HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump
HNEMOT_LAUGHL_JEMOT_LAUGHVance 
HNEMOT_LAUGHL_elonmusk 
HASH_Election2024 
HASH_ElectionIntegrity URL",0,0,1,0,0,35,0,3,3
0,2024/11/6 17:36,1.8542164138437263e+18,1.3345422523040236e+18,""" PUNC_EXCL  PUNC_EXCL  PUNC_EXCL to further balance India-US relations with Indias other strategic interests PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL "" could be the better phrasing PUNC_EXCL 

HASH_USElection2024 URL",0,0,0,0,0,42,2,4,3
0,2024/11/6 17:24,1.854213373086331e+18,1.700610617629946e+18,"Whether you like it or not, the reality now is that EMOT_LAUGHonald Trump is yall president PUNC_EXCL  Live with it PUNC_EXCL  
HASH_USAElection2024 HASH_USElection2024 HASH_แบนแน็กชาลี HASH_America",0,0,1,0,0,195,0,2,3
0,2024/11/6 17:13,1.854210591986176e+18,21445220.0,HASH_Election2024 rant PUNC_ELLP  URL,0,1,4,0,0,61,0,5,3
0,2024/11/6 17:35,1.8542161034358907e+18,40791242.0,The KK and other Nazis have endosed Trump since 2016 and he’s now in the White House for a second term smh PUNC_EXCL  Amerikka is so vile and disgusting from a moral standpoint PUNC_EXCL  HASH_Election2024,2,1,9,0,0,296,0,2,3
0,2024/11/6 17:23,1.8542130454359567e+18,880763714.0,"🔗 💜 URL 

HASH_USElection2024 HASH_electionday2024 electionday2024 HASH_Trump2024 HASH_USAElection2024 HASH_perfume URL",0,0,0,0,0,25,0,6,3
0,2024/11/6 17:39,1.854216945975124e+18,1.481067529275523e+18,"PUNC_EXCL HNEMOT_LAUGHL_benshapiro said EMOT_LAUGHonald Trumps new nickname is the Glass Ceiling 

 💀💀
HASH_Election2024",0,0,0,0,0,48,0,3,3
0,2024/11/6 17:55,1.8542210049412424e+18,520021402.0,Broo HASH_Kamala hasn’t sent me a text all day and my heart is so broken PUNC_EXCL  Like Americaa why would yall do that PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  HNEMOT_LAUGHL_KamalaHarris I’m so sorry 😭😭 HASH_USElection2024,0,0,0,0,0,35,0,3,2
0,2024/11/6 17:04,1.8542083331812232e+18,22307911.0,"Trying to understand what just happened PUNC_EXCL 

Echoes of 2016: How Leaders Reflect Us More Than They Lead Us — URL

HASH_Election2024 HASH_electionday2024",0,0,0,0,0,42,0,4,3
0,2024/11/6 17:13,1.8542105576597384e+18,2957923390.0,Is it still to late  PUNC_QUES  PUNC_QUES  HASH_Election2024 HASH_twitch HASH_twitchstreamer URL,0,1,1,0,0,39,0,5,3
0,2024/11/6 17:18,1.85421174951322e+18,1.355133613738746e+18,"HNEMOT_LAUGHL_OilandEnergy HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump promised to ENEMOT_LAUGH the war in Middle East and Russia & Ukrain PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  

EMOT_LAUGHrill baby drill PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  Soon $50 〽️⬇️

HASH_Trump2024 HASH_OOTT HASH_OPEC HASH_CrudeOil HASH_WTI HASH_nasdaq HASH_USElection2024 HASH_Commodities HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump HASH_iran HASH_israel HASH_Russia HASH_Ukraina",0,0,0,0,0,1,1,7,1
0,2024/11/6 17:45,1.8542184603537288e+18,45006428.0,Highly likely HNEMOT_LAUGHL_elonmusk is setting himself up to fight the next US elections for POTUS HASH_USAElection2024 HASH_USElection2024,0,0,0,0,0,26,0,7,3
0,2024/11/6 18:03,1.8542230606618583e+18,1.5406111688925102e+18,"I like how businesses in major cities already boarded up their windows and doors PUNC_EXCL  That says a lot PUNC_EXCL 

HASH_USAElection2024 HASH_USElection2024 HASH_USElections2024",0,0,0,0,0,1,0,4,3
0,2024/11/6 17:20,1.8542122471718057e+18,1.75329123701504e+18,"Trump almost won every NY House seat PUNC_EXCL  Lost them by just 1% on average PUNC_EXCL  

The People Have Awaken & Have Spoken PUNC_EXCL  

HASH_Trump
HASH_trumpwave 
HASH_USElection2024 
HASH_America",0,0,0,0,0,36,0,7,1
0,2024/11/6 17:57,1.8542216207111703e+18,455377008.0,Im available to give Celebrities a ride ro the airport PUNC_EXCL  HASH_USElection2024,0,0,0,0,0,6,0,6,3
0,2024/11/6 17:45,1.8542185732808504e+18,1.825163783628628e+18,"You can call him an orange stupid clown, but he is the 45th and 47th President of the United States PUNC_EXCL  

HASH_Trump HASH_Election HASH_USElection2024",0,0,0,0,0,17,0,2,1
0,2024/11/6 17:51,1.85422013528583e+18,1.686828921658962e+18,"Clean SWEEP PUNC_EXCL  
HASH_USElection2024 URL",0,0,1,0,0,28,2,6,3
0,2024/11/6 18:06,1.8542237986834924e+18,1.7469017303719772e+18,"Alright PUNC_ELLP  

How are we doing PUNC_QUES 

You can use this thread to vent if you’d like PUNC_EXCL  

Election2024 findom femdom findomme sw sexwork politics",0,0,0,0,0,25,0,3,3
0,2024/11/6 17:24,1.8542133391420372e+18,1.5860309685858468e+18,Trump needs to find a place for Kari Lake in his administration PUNC_EXCL  HASH_Election2024,0,0,0,0,0,54,0,5,3
0,2024/11/6 17:14,1.8542108606689324e+18,3296066471.0,"Was really hoping the title of your next episode would be The Reasons Kamala Won PUNC_EXCL  😭

Sad to say I’m not surprised by this outcome PUNC_EXCL  But extremely disappointed in my fellow Americans PUNC_EXCL  😓
HASH_ElectionNight 
HASH_Election2024 
HASH_PresidentialElection2024 URL",0,0,0,0,0,57,2,3,3
0,2024/11/6 17:21,1.854212533223384e+18,1.8487586991431885e+18,happy HASH_Election2024 from mommy brooke 😚😚 HASH_brookemonk HASH_goon HASH_wankchat URL,0,0,1,0,0,13,0,7,3
0,2024/11/6 17:26,1.8542138715334943e+18,3364223398.0,"HNEMOT_LAUGHL_SueannaSmith3 Im sorry, you must not know much about the foundations and innovators of this country to think an overpriced degree means ""well educated"" PUNC_EXCL  The elitism youve blinded yourself with is perhaps why EMOT_LAUGHemocrats lost PUNC_EXCL  HASH_Election2024",0,0,0,0,0,38,1,3,3
0,2024/11/6 17:19,1.8542120398220045e+18,1.8519731056750428e+18,Libs really out here shitting themselves cause the media told them they should be scared meanwhile im shitting cause of the taco bell i had last night HASH_Election2024 HASH_ReleaseTheTapes HASH_Trump2024 HASH_wearenotthesame,0,0,1,0,0,11,0,1,3
0,2024/11/6 17:18,1.85421173731199e+18,8.326356469256151e+17,"HNEMOT_LAUGHL_ArutzSheva_En 🚨BREAKING:🇺🇸🇮🇱 Benjamin Netanyahu and EMOT_LAUGHonald Trump just had a 20-minute phone call PUNC_EXCL  

HASH_Trump2024 HASH_Trump2024Vance HASH_EMOT_LAUGHonaldTrump 
HASH_EMOT_LAUGHonaldTrump2024 HASH_EMOT_LAUGHonaldTrump 
HASH_USAElection2024 HASH_USElection2024",0,0,0,0,0,32,1,5,1
0,2024/11/6 17:46,1.8542189088171336e+18,276833399.0,"The ""racist president"" got more Black, Latino, Arab,  Muslim votes than before PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL  PUNC_EXCL 
HASH_Election2024",0,0,0,0,0,61,0,3,3
0,2024/11/6 17:10,1.854209747571876e+18,1.360243470993039e+18,"I guess Modi ji will be in action mode soon now PUNC_EXCL  PUNC_EXCL 
HASH_USElection2024",0,1,4,0,0,45,0,3,3
0,2024/11/6 17:08,1.8542091589938583e+18,1427170962.0,A leader should reflect the best minds of that country PUNC_EXCL  My country Nigeria says T-pain is the best they could do and America just picked Trump PUNC_EXCL  Politics is cooked PUNC_EXCL  HASH_USElection2024,0,0,0,0,0,28,0,2,1
0,2024/11/6 17:27,1.8542140006128724e+18,1.845432082887025e+18,"One thing to learn from EMOT_LAUGHonald Trumps victory is ""NEVER GIVE UP ON YOUR EMOT_LAUGHREAMS PUNC_EXCL ""

HASH_USAElection2024 HASH_USElection2024 HASH_EMOT_LAUGHonaldTrump2024 HASH_EMOT_LAUGHonaldTrump HASH_KamalaHarris HASH_ElonMusk2024 HASH_Election2024",0,0,0,0,0,200,0,7,1
0,2024/11/6 18:06,1.8542239611204408e+18,180162171.0,"Resist by educating yourself, learn to motivate others to vote, apply what you learned and help others, and lastly stay hopeful PUNC_EXCL  YOU ARE NOT ALONE PUNC_EXCL  We already survived 4 years of this, we can do it again HASH_USElection2024",0,0,0,0,0,5,0,4,3
0,2024/11/6 17:09,1.854209533985588e+18,1.5893650684787917e+18,"The victory of HASH_EMOT_LAUGHonaldTrump highlights the importance of creating a world that rejects racism and hatred, said London Mayor Sadiq Khan PUNC_EXCL 
HASH_USAElection2024
HASH_USElection2024 HASH_EMOT_LAUGHonaldTrump2024
HNEMOT_LAUGHL_SadiqKhan HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump 
URL",0,0,0,0,0,123,0,5,3
0,2024/11/6 17:45,1.8542186195608532e+18,1.045411595185197e+18,"So HASH_Trump can govern the price of eggs at the till 

And the eggs of every women 

I cant get over it 

I didnt last time and I wont again PUNC_EXCL  PUNC_EXCL  

HASH_USElection2024",0,0,0,0,0,13,0,2,3
0,2024/11/6 18:00,1.8542223940108823e+18,1.4962346542943232e+18,"🌸Gobbled Log: Today PUNC_EXCL 

An election victory message from Gobbles PUNC_EXCL  PUNC_EXCL  🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🙌

HASH_Election2024 URL",0,1,8,0,0,81,0,8,3
0,2024/11/6 18:06,1.8542239287153664e+18,1.395015267193815e+18,"HNEMOT_LAUGHL_elonmusk Watched the Networks this morning PUNC_EXCL  Theyre in shock they lost PUNC_EXCL  But they continue to still deceive us PUNC_EXCL  ""Never trust them"" HASH_USElection2024",0,0,0,0,0,21,1,5,3
0,2024/11/6 17:33,1.854215478501372e+18,1.5094695980049572e+18,"We the Nigerian Americans are proud of America for fighting for the world and restoring Christianity and Sanity to America 🇺🇲🔥🇳🇬🌎
God bless HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump  & HNEMOT_LAUGHL_elonmusk 
God bless HNEMOT_LAUGHL_america 
HASH_USAElection2024 HASH_USElection2024 HASH_EMOT_LAUGHonaldTrump2024 HASH_EMOT_LAUGHonaldTrump HASH_donaltrump HASH_America",0,0,1,0,0,137,0,5,1
0,2024/11/6 17:59,1.8542221411362857e+18,60221496.0,"I think its a combination of both PUNC_EXCL 

HASH_ElectionEMOT_LAUGHay HASH_Election2024 URL",0,0,1,0,0,166,2,5,3
0,2024/11/6 17:14,1.85421082822178e+18,18791012.0,"It’s never been coincidental how the ignorants and imbeciles trend towards voting in this country PUNC_EXCL  🗳️
HASH_Election2024 URL",0,0,1,0,0,131,0,4,3
0,2024/11/6 18:04,1.8542233653068104e+18,9.675075974934404e+17,"Unfortunately, no one polled lesbian, gay, bisexual voters PUNC_EXCL  Or even just gay men PUNC_EXCL  Its all ""LGBTQIA+,"" which means its not an accurate representation as most TQIA+ are just heterosexual ""queer"" activists PUNC_EXCL  Its very possible Trump did win the normal gay guy vote PUNC_EXCL  HASH_Election2024",0,0,3,0,0,66,0,4,3
0,2024/11/6 17:27,1.854214096045904e+18,1.5823667243342602e+18,"The liberal meltdown today is glorious PUNC_EXCL  

HASH_Election2024 HASH_meltdown HASH_Trump2024",0,0,0,0,0,53,0,4,1
0,2024/11/6 17:55,1.854221195966554e+18,1.8075213848407283e+18,"Beeindruckend

HASH_Trump HASH_Election2024 URL",0,0,0,0,0,12,0,4,1
0,2024/11/6 17:58,1.8542218131584576e+18,241985006.0,"HNEMOT_LAUGHL_BarackObama This party was responsible for bringing HASH_Trump to the White House  PUNC_EXCL  PUNC_EXCL 

HASH_Election2024 
URL",0,0,0,0,0,59,1,6,1
0,2024/11/6 17:33,1.854215422284903e+18,1.8231152613456648e+18,"Orbán about Trump

Its been a huge fight PUNC_EXCL  He was threatened with prison PUNC_EXCL  His wealth was confiscated PUNC_EXCL 
They wanted to kill him PUNC_EXCL  The whole media world turned against him in America, and he still won PUNC_EXCL 

HASH_Orbán HASH_Trump HASH_USA HASH_Election2024 HASH_ElectoralMap HASH_electionday2024 HASH_USA HASH_Maralago URL",0,0,1,0,0,110,0,5,1
0,2024/11/6 17:34,1.8542158869721047e+18,1.7408376343168778e+18,"Trump won PUNC_ELLP NOO😭
HASH_USElection2024",0,0,0,0,0,9,0,1,2
0,2024/11/6 17:33,1.8542156566415813e+18,394214482.0,A 50s kids reunion HASH_Election2024 URL,0,0,0,0,0,88,2,5,3
0,2024/11/6 17:31,1.8542150668847063e+18,732685782.0,"HNEMOT_LAUGHL_JohnLusher When did HASH_Trump offer a concession speech to his supporters in 2020 PUNC_QUES 
Chill the f** out PUNC_EXCL 
HASH_Election2024
HASH_HypocrisyMuch",0,0,0,0,0,64,1,1,3
0,2024/11/6 17:30,1.854214663292035e+18,1.7377622383273902e+18,"Kabalah Harris no more PUNC_EXCL  

Its a good day for Americans 

HASH_Election2024",0,0,3,0,0,43,0,6,1
0,2024/11/6 17:40,1.8542172507329664e+18,1.3289454435360645e+18,AMERICA EMOT_FROWNY’all know who y’all areEMOT_SMILEY HASH_Election24 HASH_Election2024 URL,0,0,0,0,0,47,0,6,3
0,2024/11/6 17:06,1.854208730898002e+18,48007787.0,"We choose our happiness, our attitude, our kindness PUNC_EXCL  It should never matter who won an election with regards to your mind PUNC_EXCL  You control that, no one or thing does PUNC_EXCL  HASH_Stoicism HASH_Election2024",0,0,2,0,0,62,0,4,3
0,2024/11/6 17:21,1.8542126173440123e+18,1.7316737953609605e+18,"Called it PUNC_ELLP 
HASH_USA2024 HASH_USAElection2024 HASH_USAElections2024 HASH_USElection2024 HASH_USElections2024 HASH_Election2024 HASH_ElectionEMOT_LAUGHay HASH_electionday2024 HASH_elezioniusa2024 HASH_Trump2024 URL",0,0,0,0,0,0,2,4,3
0,2024/11/6 17:19,1.8542118955924644e+18,1.782725691777196e+18,"EMOT_LAUGHonald Trump has won the US election he is now the United States 47th president PUNC_EXCL 

His Vice President is JEMOT_LAUGH Vance PUNC_EXCL 
HASH_USAElection2024 HASH_USElection2024 HASH_USA2024 HASH_Election2024 HASH_VotedForTrump HASH_politicsnews URL",0,2,1,0,0,93,0,5,1
0,2024/11/6 17:04,1.8542081822912228e+18,9.948947297404724e+17,TRUMP FINALLY RETURNEEMOT_LAUGH TO WHITE HOUSE AFTER BEATING HARRIS PUNC_EXCL  HASH_news HASH_Trump2024 HASH_USNEWS  HASH_uselection2024 URL,0,0,0,0,0,8,0,6,2
0,2024/11/6 17:40,1.8542172897986888e+18,1.2906295004603963e+18,"""The path to success passes through the streets of failures PUNC_EXCL  PUNC_EXCL  PUNC_EXCL ""
HASH_USElection2024 
HASH_KamalaHarris2024 
HASH_America URL",0,0,1,0,0,24,0,3,2
0,2024/11/6 18:15,1.8542260462597407e+18,1.4661146559197755e+18,"So in 2020 Trump LOST with 74 million votes, Biden hiding in his basement got more than any candidate in history at apparently 81 million PUNC_EXCL  

In 2024 Trump landslides with less than 72 million votes on huge turnout PUNC_EXCL 

But they didn’t mail and drop cheat in 2020 🤥

HASH_USElection2024",0,0,0,0,0,14,0,2,3
0,2024/11/6 17:37,1.8542164984512312e+18,1.79703902160597e+18,"HNEMOT_LAUGHL_MTGrepp Elon Musk’s role in Trump’s US election win
The world’s richest man, Elon Musk, has been loud in his vocal and financial support for EMOT_LAUGHonald Trump, attending his rallies and donating millions to his campaign PUNC_EXCL  He could get a role in government too PUNC_EXCL  PUNC_EXCL  HASH_Uselection2024 HASH_Trump2024 PUNC_ELLP  URL",0,0,0,0,0,63,1,5,1
0,2024/11/6 17:18,1.8542118002810885e+18,1.7683284690106532e+18,"Thread: Agents of Soros in India 

These paid puppets of Soros had a complete breakdown after HASH_Trump won HASH_USAElections2024  PUNC_ELLP  

Enjoy this thread and share this maximum PUNC_ELLP Bernoul moment 🔥🔥

HASH_USElection2024 
HASH_ElonMusk 
HASH_ElonMusk2024 
HASH_Trump2024 URL",0,0,0,0,0,49,0,6,1
0,2024/11/6 17:04,1.8542083303755853e+18,1.0736104315063256e+18,"The most happiest person in USA after HASH_Trump winning elections HNEMOT_LAUGHL_elonmusk 🇺🇸🫡✌️❤️

HASH_USA2024 HASH_USAElection2024 HASH_EMOT_LAUGHonaldTrump HASH_USPresident HASH_Election2024 HASH_Trump2024 HASH_Kamala URL",0,1,0,0,0,142,0,8,1
0,2024/11/6 18:04,1.8542233111624545e+18,2821129858.0,"HASH_Election2024
 HASH_GeneralElection
 HASH_euro2024
 HASH_LatestNews 
 HASH_btc HASH_bitcoin
HASH_trump HASH_Ronaldo
HASH_BreakingNews‌
 If children and babies are being killed in the world, no one is innocent, everyone is guilty PUNC_EXCL  HASH_gaza HASH_Palestine HASH_UkraineRussiaWar HASH_Paris2024  HASH_trumpwon HASH_trump2024 URL",0,0,0,0,0,1,2,1,1
0,2024/11/6 17:50,1.8542199218629064e+18,1.0953710888491908e+18,HASH_ELECTION2024 Back with your top national election headlines -- and new reaction from Mitch McConnell PUNC_EXCL  HNEMOT_LAUGHL_WKRN URL,1,0,1,0,0,889,0,5,3
0,2024/11/6 17:29,1.854214579137434e+18,1.1055126852596408e+18,"Another mistake EMOT_LAUGHemocrats made was not bombarding people with ads PUNC_EXCL  Its like religion, you have to hit hard, early and fast, or else those fantasy lies are not going to form and support the Cult you need it to PUNC_EXCL  HASH_EMOT_LAUGHoNotConcedeKamala
HASH_election2024",0,0,0,0,0,3,0,3,1
0,2024/11/6 17:43,1.8542181597940984e+18,7.90517111286227e+17,"HNEMOT_LAUGHL_HollyBriden EMOT_LAUGHonald Trump won the U PUNC_EXCL S elections PUNC_EXCL 

We will share this news soon PUNC_ELLP 

HASH_Election2024  HASH_ElectionEMOT_LAUGHay 
HASH_do URL",0,0,0,0,0,13,1,7,1
0,2024/11/6 17:24,1.8542132366750195e+18,8.460691563614577e+17,"🇨🇦🤝 PM Trudeau congratulates EMOT_LAUGHonald Trump on his re-election, emphasizing the strong Canada-U PUNC_EXCL S PUNC_EXCL  bond and shared goals in trade and security PUNC_EXCL  

👉 More: URL

HASH_USElection2024 HASH_CanadaUS HASH_StrongPartners HASH_GTAToday URL",0,0,0,0,0,15,0,7,1
0,2024/11/6 17:18,1.854211796300702e+18,1.797746060313473e+18,"Im hopeful that a second Trump presidency isnt going to be as bad as most say but I think one thing is certain, we need to do more with defence PUNC_EXCL  We need to spend more but we also need to do better with the existing budget and support British defence industry PUNC_EXCL  HASH_USElection2024",0,0,0,0,0,14,0,2,3
0,2024/11/6 17:29,1.8542145012536527e+18,9.190375152307404e+17,"America just got back with its Ex
HASH_Trump2024 HASH_Election2024 URL",0,0,0,0,0,27,0,6,1
0,2024/11/6 17:47,1.854219099003368e+18,3421499405.0,HNEMOT_LAUGHL_springsteen great news is that you can go tour Europe the rest of your life PUNC_EXCL  Most of those European audiences dont realize what a money hungry narcissist sell-out you are HASH_ELECTION2024,0,0,0,0,0,52,0,7,3
0,2024/11/6 17:48,1.8542192194136763e+18,277374969.0,"This kind of clear, unsparing examination, and not wailing, is the only way ahead for the EMOT_LAUGHemocratic Party PUNC_EXCL 
HASH_ELECTION2024 URL",0,0,0,0,0,87,2,4,3
0,2024/11/6 17:59,1.854222157171004e+18,7.32251279666348e+17,"The world’s richest man, Elon Musk, has been loud in his vocal and financial support for EMOT_LAUGHonald Trump, attending his HASH_USElection2024 rallies and donating millions PUNC_EXCL  He could get a role in government too
URL",0,0,0,0,0,35,0,5,3
1,2024/11/6 17:12,1.8542101925120527e+18,1.457840270955975e+18,"Told you your virtual signaling wouldnt work PUNC_EXCL  Cheeto man won by a landslide PUNC_EXCL  Cope and seethe Freddie mercury PUNC_EXCL  HASH_ttrpg  
HASH_Election2024 HASH_EMOT_LAUGHnEMOT_LAUGH  HASH_dnd HASH_PresidentialElection2024  HASH_Criticalrole HASH_CriticalRole  HASH_Trump2024 HASH_Trump2024Vance HASH_VoxMachina 

URL URL",0,2,6,0,0,245,2,4,1
0,2024/11/6 17:24,1.854213366807675e+18,2911393861.0,"""EMOT_LAUGHid medias inflation focus seal Trumps win PUNC_QUES  CBS panel thinks so, citing over-focus on grocery prices HASH_Election2024""

URL",0,0,0,0,0,36,0,4,3
0,2024/11/6 17:20,1.8542121601944824e+18,18127546.0,"To the Latinas who voted for Harris but their man voted for Trump, make HASH_NoNutNovember last until November 2028 PUNC_EXCL  HASH_Election2024 HASH_Harris",0,0,0,0,0,110,0,4,2
0,2024/11/6 17:59,1.854222191849521e+18,8.838693094114958e+17,"This isnt about Harriss campaign getting it wrong or the EMOT_LAUGHemocrats messaging PUNC_EXCL  It has been ingrained that white men are saviors PUNC_EXCL  No matter how awful they may be, they are better than men of color and all women and we have bought into it PUNC_EXCL  We are own undoing PUNC_EXCL  HASH_USElection2024",0,0,0,0,0,9,0,3,3
0,2024/11/6 17:57,1.854221690617656e+18,1.824016482721784e+18,"HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump Got through 2 assassination attempts PUNC_EXCL 
Got through 2 impeachments PUNC_EXCL 
Got through numerous indictments, and America still trusted him PUNC_EXCL  HASH_USElection2024",0,0,0,0,0,17,0,4,3
0,2024/11/6 17:07,1.8542090962135245e+18,876416564.0,"HNEMOT_LAUGHL_cuddapotato ACA EMOT_FROWNObama careEMOT_SMILEY gone
NATO gone
Ukraine gone
Palestine gone
Just read project 2025 they lay it all out
HASH_Election2024",0,0,0,0,0,32,1,5,3
0,2024/11/6 17:05,1.8542083953408696e+18,1.8386372976940808e+18,HNEMOT_LAUGHL_LeadingReport Safe to say the suburbs are having a HASH_Trump party tonight PUNC_EXCL  🍾 HASH_Election2024 HASH_SuburbanSweep HASH_Trump2024 HASH_USAElection2024 HASH_USA2024,0,1,1,0,0,77,1,7,1
0,2024/11/6 17:57,1.854221690617656e+18,1.824016482721784e+18,"HNEMOT_LAUGHL_realEMOT_LAUGHonaldTrump Got through 2 assassination attempts PUNC_EXCL 
Got through 2 impeachments PUNC_EXCL 
Got through numerous indictments, and America still trusted him PUNC_EXCL  HASH_USElection2024",0,0,0,0,0,17,0,4,3
